,Actual,Prediction,isAccurate
78921,4,4,True
78922,3,3,True
78923,1,1,True
78924,5,5,True
78925,1,1,True
78926,4,4,True
78927,3,3,True
78928,1,1,True
78929,1,1,True
78930,4,4,True
78931,2,2,True
78932,5,5,True
78933,5,5,True
78934,1,1,True
78935,4,4,True
78936,5,5,True
78937,5,5,True
78938,5,5,True
78939,1,1,True
78940,5,5,True
78941,5,5,True
78942,1,1,True
78943,5,5,True
78944,1,1,True
78945,5,5,True
78946,1,1,True
78947,5,5,True
78948,3,3,True
78949,5,5,True
78950,5,5,True
78951,5,5,True
78952,3,3,True
78953,5,5,True
78954,4,4,True
78955,5,5,True
78956,5,5,True
78957,3,3,True
78958,1,1,True
78959,5,5,True
78960,4,4,True
78961,5,5,True
78962,5,5,True
78963,5,5,True
78964,5,5,True
78965,4,4,True
78966,1,5,False
78967,5,5,True
78968,5,5,True
78969,5,5,True
78970,1,1,True
78971,5,5,True
78972,5,5,True
78973,2,5,False
78974,5,5,True
78975,5,5,True
78976,4,4,True
78977,5,5,True
78978,5,5,True
78979,5,5,True
78980,1,1,True
78981,5,5,True
78982,5,5,True
78983,1,1,True
78984,5,5,True
78985,4,5,False
78986,5,5,True
78987,1,1,True
78988,4,4,True
78989,3,3,True
78990,5,5,True
78991,3,3,True
78992,3,3,True
78993,1,1,True
78994,5,5,True
78995,1,1,True
78996,5,5,True
78997,5,5,True
78998,5,5,True
78999,4,4,True
79000,2,2,True
79001,5,5,True
79002,5,5,True
79003,5,5,True
79004,5,5,True
79005,2,2,True
79006,5,5,True
79007,5,5,True
79008,5,5,True
79009,4,3,False
79010,5,5,True
79011,5,5,True
79012,4,4,True
79013,5,5,True
79014,5,5,True
79015,4,4,True
79016,3,5,False
79017,5,5,True
79018,1,1,True
79019,5,5,True
79020,5,5,True
79021,5,5,True
79022,5,5,True
79023,5,5,True
79024,5,5,True
79025,4,4,True
79026,5,5,True
79027,5,5,True
79028,4,4,True
79029,5,5,True
79030,4,4,True
79031,3,3,True
79032,5,5,True
79033,5,5,True
79034,5,5,True
79035,1,1,True
79036,1,1,True
79037,1,1,True
79038,5,5,True
79039,5,5,True
79040,4,4,True
79041,5,5,True
79042,5,5,True
79043,1,1,True
79044,2,2,True
79045,5,5,True
79046,5,5,True
79047,5,5,True
79048,5,5,True
79049,3,3,True
79050,3,3,True
79051,3,3,True
79052,5,5,True
79053,3,3,True
79054,4,4,True
79055,5,5,True
79056,4,4,True
79057,5,5,True
79058,4,4,True
79059,4,4,True
79060,4,4,True
79061,5,5,True
79062,5,5,True
79063,5,5,True
79064,5,5,True
79065,5,5,True
79066,5,5,True
79067,1,1,True
79068,2,2,True
79069,5,5,True
79070,5,5,True
79071,1,1,True
79072,4,4,True
79073,4,4,True
79074,5,5,True
79075,5,5,True
79076,1,1,True
79077,5,5,True
79078,5,5,True
79079,5,5,True
79080,4,4,True
79081,5,5,True
79082,5,5,True
79083,3,3,True
79084,4,5,False
79085,5,5,True
79086,5,5,True
79087,1,1,True
79088,4,4,True
79089,5,5,True
79090,1,1,True
79091,5,5,True
79092,5,5,True
79093,5,5,True
79094,5,5,True
79095,5,5,True
79096,5,5,True
79097,4,4,True
79098,5,5,True
79099,3,3,True
79100,5,5,True
79101,5,5,True
79102,4,4,True
79103,5,5,True
79104,5,5,True
79105,1,1,True
79106,3,3,True
79107,5,5,True
79108,3,3,True
79109,5,5,True
79110,2,2,True
79111,5,5,True
79112,5,5,True
79113,4,4,True
79114,1,1,True
79115,1,1,True
79116,1,4,False
79117,5,5,True
79118,5,5,True
79119,1,1,True
79120,1,1,True
79121,5,5,True
79122,4,4,True
79123,2,2,True
79124,1,1,True
79125,4,4,True
79126,5,5,True
79127,4,4,True
79128,4,4,True
79129,5,5,True
79130,5,5,True
79131,4,4,True
79132,4,4,True
79133,5,5,True
79134,5,5,True
79135,5,5,True
79136,5,5,True
79137,5,5,True
79138,4,4,True
79139,5,5,True
79140,5,5,True
79141,5,5,True
79142,5,5,True
79143,5,5,True
79144,4,3,False
79145,4,4,True
79146,5,5,True
79147,1,1,True
79148,4,4,True
79149,5,5,True
79150,4,4,True
79151,3,3,True
79152,3,3,True
79153,5,5,True
79154,5,5,True
79155,2,2,True
79156,5,5,True
79157,5,5,True
79158,5,5,True
79159,5,5,True
79160,5,5,True
79161,5,5,True
79162,1,1,True
79163,5,5,True
79164,5,5,True
79165,4,4,True
79166,5,5,True
79167,4,4,True
79168,5,5,True
79169,5,5,True
79170,5,5,True
79171,1,1,True
79172,5,5,True
79173,4,5,False
79174,4,4,True
79175,1,1,True
79176,5,5,True
79177,3,3,True
79178,5,5,True
79179,5,5,True
79180,5,5,True
79181,1,1,True
79182,5,5,True
79183,1,1,True
79184,5,5,True
79185,5,5,True
79186,5,5,True
79187,5,5,True
79188,5,5,True
79189,5,5,True
79190,5,5,True
79191,5,5,True
79192,5,5,True
79193,4,4,True
79194,5,5,True
79195,4,4,True
79196,5,5,True
79197,4,4,True
79198,5,5,True
79199,4,4,True
79200,4,5,False
79201,5,5,True
79202,5,5,True
79203,5,5,True
79204,1,1,True
79205,5,5,True
79206,4,4,True
79207,5,1,False
79208,5,5,True
79209,5,5,True
79210,4,4,True
79211,4,4,True
79212,4,4,True
79213,5,5,True
79214,5,5,True
79215,5,5,True
79216,2,2,True
79217,5,5,True
79218,5,5,True
79219,5,5,True
79220,5,5,True
79221,5,5,True
79222,4,4,True
79223,5,4,False
79224,5,5,True
79225,1,1,True
79226,1,1,True
79227,5,5,True
79228,5,5,True
79229,4,4,True
79230,2,2,True
79231,5,5,True
79232,5,5,True
79233,5,5,True
79234,2,2,True
79235,5,5,True
79236,4,5,False
79237,5,5,True
79238,1,1,True
79239,1,1,True
79240,5,5,True
79241,5,5,True
79242,4,4,True
79243,3,3,True
79244,4,4,True
79245,5,5,True
79246,5,5,True
79247,5,5,True
79248,2,2,True
79249,5,5,True
79250,2,2,True
79251,5,5,True
79252,5,5,True
79253,5,5,True
79254,5,5,True
79255,5,5,True
79256,4,5,False
79257,5,5,True
79258,5,5,True
79259,5,5,True
79260,3,5,False
79261,5,5,True
79262,1,1,True
79263,5,5,True
79264,4,4,True
79265,5,5,True
79266,4,4,True
79267,4,4,True
79268,5,5,True
79269,5,5,True
79270,4,4,True
79271,5,5,True
79272,5,5,True
79273,3,3,True
79274,1,1,True
79275,5,5,True
79276,3,3,True
79277,4,4,True
79278,5,5,True
79279,5,5,True
79280,5,5,True
79281,5,5,True
79282,5,5,True
79283,4,4,True
79284,5,5,True
79285,1,1,True
79286,4,5,False
79287,4,4,True
79288,5,5,True
79289,5,5,True
79290,5,5,True
79291,3,5,False
79292,5,5,True
79293,1,1,True
79294,4,5,False
79295,5,5,True
79296,1,1,True
79297,5,5,True
79298,1,1,True
79299,5,5,True
79300,5,5,True
79301,1,1,True
79302,5,5,True
79303,5,5,True
79304,4,4,True
79305,2,2,True
79306,4,4,True
79307,5,5,True
79308,1,1,True
79309,1,1,True
79310,5,5,True
79311,5,5,True
79312,5,5,True
79313,1,1,True
79314,1,1,True
79315,4,4,True
79316,4,4,True
79317,4,4,True
79318,5,5,True
79319,1,1,True
79320,5,5,True
79321,4,4,True
79322,5,5,True
79323,5,5,True
79324,4,5,False
79325,3,3,True
79326,5,5,True
79327,5,5,True
79328,5,5,True
79329,4,4,True
79330,1,5,False
79331,2,2,True
79332,5,5,True
79333,5,5,True
79334,3,3,True
79335,5,5,True
79336,3,3,True
79337,5,5,True
79338,5,5,True
79339,2,2,True
79340,2,2,True
79341,5,4,False
79342,5,5,True
79343,5,5,True
79344,1,1,True
79345,5,5,True
79346,4,4,True
79347,5,5,True
79348,5,5,True
79349,5,5,True
79350,3,3,True
79351,3,3,True
79352,2,2,True
79353,4,4,True
79354,4,5,False
79355,5,5,True
79356,5,5,True
79357,5,5,True
79358,1,1,True
79359,2,2,True
79360,5,5,True
79361,5,5,True
79362,1,1,True
79363,1,1,True
79364,5,5,True
79365,4,4,True
79366,5,5,True
79367,5,5,True
79368,1,1,True
79369,5,5,True
79370,5,5,True
79371,4,4,True
79372,4,4,True
79373,5,5,True
79374,5,5,True
79375,4,4,True
79376,3,3,True
79377,5,5,True
79378,4,4,True
79379,5,5,True
79380,4,5,False
79381,5,5,True
79382,4,4,True
79383,5,5,True
79384,1,1,True
79385,5,5,True
79386,4,4,True
79387,1,1,True
79388,5,5,True
79389,5,5,True
79390,1,1,True
79391,1,1,True
79392,5,5,True
79393,5,5,True
79394,1,1,True
79395,5,5,True
79396,5,5,True
79397,5,5,True
79398,2,2,True
79399,5,5,True
79400,4,4,True
79401,5,5,True
79402,5,5,True
79403,5,5,True
79404,5,5,True
79405,4,4,True
79406,5,5,True
79407,5,5,True
79408,5,5,True
79409,2,2,True
79410,5,5,True
79411,1,1,True
79412,1,1,True
79413,3,3,True
79414,5,5,True
79415,5,5,True
79416,5,5,True
79417,4,4,True
79418,5,5,True
79419,4,4,True
79420,5,5,True
79421,1,1,True
79422,5,5,True
79423,2,2,True
79424,4,4,True
79425,5,5,True
79426,1,1,True
79427,5,5,True
79428,1,3,False
79429,2,2,True
79430,5,5,True
79431,5,5,True
79432,5,5,True
79433,5,5,True
79434,4,4,True
79435,4,4,True
79436,5,5,True
79437,5,5,True
79438,2,5,False
79439,4,4,True
79440,5,5,True
79441,4,4,True
79442,1,1,True
79443,5,5,True
79444,5,5,True
79445,5,5,True
79446,3,5,False
79447,2,2,True
79448,5,5,True
79449,4,4,True
79450,5,5,True
79451,5,5,True
79452,2,2,True
79453,5,5,True
79454,2,2,True
79455,5,5,True
79456,1,1,True
79457,5,5,True
79458,5,5,True
79459,4,4,True
79460,1,1,True
79461,1,1,True
79462,5,5,True
79463,3,3,True
79464,2,2,True
79465,4,5,False
79466,4,4,True
79467,5,5,True
79468,2,2,True
79469,5,5,True
79470,4,4,True
79471,5,5,True
79472,5,5,True
79473,5,5,True
79474,5,5,True
79475,4,4,True
79476,5,5,True
79477,3,3,True
79478,3,3,True
79479,2,2,True
79480,5,5,True
79481,4,4,True
79482,5,5,True
79483,5,5,True
79484,5,5,True
79485,3,3,True
79486,4,4,True
79487,2,2,True
79488,4,4,True
79489,1,1,True
79490,4,4,True
79491,1,1,True
79492,5,5,True
79493,3,3,True
79494,5,5,True
79495,1,1,True
79496,5,5,True
79497,5,5,True
79498,5,5,True
79499,5,5,True
79500,5,5,True
79501,5,5,True
79502,1,1,True
79503,5,5,True
79504,5,5,True
79505,5,5,True
79506,5,5,True
79507,1,1,True
79508,5,5,True
79509,5,5,True
79510,4,4,True
79511,5,5,True
79512,5,5,True
79513,5,5,True
79514,5,5,True
79515,4,5,False
79516,5,5,True
79517,5,5,True
79518,1,1,True
79519,5,5,True
79520,5,5,True
79521,2,2,True
79522,4,4,True
79523,4,4,True
79524,1,1,True
79525,4,4,True
79526,5,5,True
79527,5,5,True
79528,4,4,True
79529,5,5,True
79530,1,1,True
79531,5,5,True
79532,1,1,True
79533,1,1,True
79534,5,5,True
79535,4,5,False
79536,5,5,True
79537,4,4,True
79538,5,5,True
79539,5,5,True
79540,5,5,True
79541,2,2,True
79542,5,5,True
79543,3,3,True
79544,1,1,True
79545,1,1,True
79546,5,5,True
79547,5,5,True
79548,5,5,True
79549,5,5,True
79550,5,5,True
79551,5,5,True
79552,5,5,True
79553,1,1,True
79554,5,5,True
79555,3,3,True
79556,1,1,True
79557,4,4,True
79558,5,5,True
79559,1,1,True
79560,4,4,True
79561,1,1,True
79562,5,5,True
79563,5,5,True
79564,5,5,True
79565,5,5,True
79566,5,5,True
79567,4,4,True
79568,4,4,True
79569,1,1,True
79570,5,5,True
79571,5,5,True
79572,5,5,True
79573,4,4,True
79574,5,5,True
79575,5,5,True
79576,5,5,True
79577,5,5,True
79578,5,5,True
79579,3,3,True
79580,5,5,True
79581,3,3,True
79582,5,5,True
79583,4,4,True
79584,5,5,True
79585,5,5,True
79586,5,5,True
79587,5,5,True
79588,5,5,True
79589,4,4,True
79590,4,4,True
79591,1,1,True
79592,5,5,True
79593,5,5,True
79594,4,4,True
79595,4,1,False
79596,5,5,True
79597,5,5,True
79598,5,5,True
79599,5,5,True
79600,5,5,True
79601,3,3,True
79602,4,4,True
79603,5,5,True
79604,5,5,True
79605,5,5,True
79606,5,5,True
79607,4,4,True
79608,5,5,True
79609,5,5,True
79610,5,5,True
79611,4,4,True
79612,5,5,True
79613,5,5,True
79614,5,5,True
79615,5,5,True
79616,4,4,True
79617,5,5,True
79618,5,5,True
79619,5,5,True
79620,3,3,True
79621,5,5,True
79622,5,5,True
79623,5,5,True
79624,5,5,True
79625,3,3,True
79626,1,1,True
79627,5,5,True
79628,5,5,True
79629,3,3,True
79630,5,5,True
79631,5,5,True
79632,4,4,True
79633,3,3,True
79634,5,5,True
79635,5,5,True
79636,1,1,True
79637,1,1,True
79638,4,4,True
79639,5,5,True
79640,5,5,True
79641,5,5,True
79642,4,4,True
79643,1,1,True
79644,1,1,True
79645,5,5,True
79646,5,5,True
79647,1,1,True
79648,1,1,True
79649,5,5,True
79650,1,1,True
79651,4,4,True
79652,2,2,True
79653,5,5,True
79654,1,1,True
79655,1,1,True
79656,4,4,True
79657,5,5,True
79658,5,5,True
79659,4,4,True
79660,5,5,True
79661,5,5,True
79662,5,5,True
79663,1,1,True
79664,3,3,True
79665,4,4,True
79666,1,1,True
79667,5,5,True
79668,1,1,True
79669,5,5,True
79670,5,5,True
79671,5,5,True
79672,5,5,True
79673,4,4,True
79674,1,1,True
79675,5,5,True
79676,5,5,True
79677,4,4,True
79678,5,5,True
79679,5,5,True
79680,5,5,True
79681,5,5,True
79682,5,5,True
79683,5,5,True
79684,4,4,True
79685,5,5,True
79686,1,1,True
79687,4,4,True
79688,5,5,True
79689,3,5,False
79690,5,5,True
79691,4,4,True
79692,5,5,True
79693,5,5,True
79694,4,4,True
79695,1,1,True
79696,5,5,True
79697,5,5,True
79698,3,3,True
79699,5,5,True
79700,3,3,True
79701,3,3,True
79702,5,5,True
79703,5,5,True
79704,4,4,True
79705,5,5,True
79706,5,5,True
79707,5,5,True
79708,1,1,True
79709,5,5,True
79710,3,3,True
79711,2,2,True
79712,5,5,True
79713,5,5,True
79714,4,4,True
79715,5,5,True
79716,4,4,True
79717,4,4,True
79718,4,4,True
79719,1,1,True
79720,5,5,True
79721,5,5,True
79722,2,2,True
79723,1,1,True
79724,4,4,True
79725,5,5,True
79726,4,4,True
79727,1,1,True
79728,5,5,True
79729,1,1,True
79730,4,4,True
79731,1,1,True
79732,5,5,True
79733,2,2,True
79734,5,5,True
79735,4,4,True
79736,1,1,True
79737,5,5,True
79738,5,5,True
79739,4,4,True
79740,1,5,False
79741,5,5,True
79742,5,5,True
79743,5,5,True
79744,5,5,True
79745,5,5,True
79746,3,3,True
79747,5,5,True
79748,4,4,True
79749,4,4,True
79750,3,3,True
79751,5,5,True
79752,4,4,True
79753,1,1,True
79754,5,5,True
79755,5,5,True
79756,5,5,True
79757,4,4,True
79758,3,3,True
79759,3,5,False
79760,4,4,True
79761,1,1,True
79762,3,3,True
79763,4,5,False
79764,5,5,True
79765,5,5,True
79766,2,2,True
79767,3,3,True
79768,5,5,True
79769,5,5,True
79770,5,5,True
79771,3,3,True
79772,5,5,True
79773,5,5,True
79774,5,5,True
79775,5,5,True
79776,5,5,True
79777,5,5,True
79778,5,5,True
79779,3,3,True
79780,4,4,True
79781,5,5,True
79782,5,5,True
79783,2,2,True
79784,5,5,True
79785,1,1,True
79786,4,4,True
79787,1,1,True
79788,5,5,True
79789,1,1,True
79790,1,1,True
79791,5,5,True
79792,1,1,True
79793,1,1,True
79794,5,5,True
79795,5,5,True
79796,1,1,True
79797,4,4,True
79798,5,5,True
79799,4,4,True
79800,5,5,True
79801,5,5,True
79802,3,3,True
79803,4,4,True
79804,5,5,True
79805,2,2,True
79806,5,1,False
79807,5,5,True
79808,2,2,True
79809,5,5,True
79810,5,5,True
79811,4,4,True
79812,5,5,True
79813,4,4,True
79814,1,1,True
79815,4,4,True
79816,5,5,True
79817,5,5,True
79818,4,4,True
79819,1,1,True
79820,5,5,True
79821,1,1,True
79822,1,1,True
79823,1,1,True
79824,3,5,False
79825,3,4,False
79826,1,1,True
79827,5,4,False
79828,5,5,True
79829,5,5,True
79830,5,5,True
79831,4,4,True
79832,5,5,True
79833,4,5,False
79834,4,4,True
79835,4,4,True
79836,1,1,True
79837,5,5,True
79838,3,1,False
79839,5,5,True
79840,1,1,True
79841,5,5,True
79842,5,5,True
79843,2,2,True
79844,5,5,True
79845,3,3,True
79846,1,1,True
79847,5,5,True
79848,5,5,True
79849,5,5,True
79850,5,5,True
79851,5,5,True
79852,5,5,True
79853,5,5,True
79854,1,1,True
79855,4,4,True
79856,5,5,True
79857,4,4,True
79858,5,5,True
79859,4,4,True
79860,4,4,True
79861,5,5,True
79862,3,3,True
79863,5,5,True
79864,5,5,True
79865,5,5,True
79866,5,5,True
79867,1,1,True
79868,1,1,True
79869,5,5,True
79870,5,5,True
79871,1,1,True
79872,5,5,True
79873,4,4,True
79874,1,1,True
79875,4,4,True
79876,5,5,True
79877,1,5,False
79878,1,1,True
79879,1,1,True
79880,5,5,True
79881,4,4,True
79882,5,5,True
79883,5,5,True
79884,4,4,True
79885,3,3,True
79886,5,5,True
79887,2,2,True
79888,4,4,True
79889,5,5,True
79890,5,5,True
79891,5,5,True
79892,1,1,True
79893,5,5,True
79894,4,4,True
79895,5,5,True
79896,5,5,True
79897,3,3,True
79898,5,5,True
79899,5,5,True
79900,5,5,True
79901,1,1,True
79902,5,5,True
79903,4,4,True
79904,3,5,False
79905,1,1,True
79906,5,5,True
79907,5,5,True
79908,4,4,True
79909,4,4,True
79910,2,2,True
79911,4,3,False
79912,4,4,True
79913,5,5,True
79914,5,5,True
79915,2,2,True
79916,4,5,False
79917,5,5,True
79918,1,1,True
79919,5,5,True
79920,4,4,True
79921,4,4,True
79922,2,2,True
79923,4,4,True
79924,1,1,True
79925,1,1,True
79926,5,5,True
79927,4,5,False
79928,3,3,True
79929,1,1,True
79930,2,2,True
79931,4,1,False
79932,4,4,True
79933,5,5,True
79934,5,5,True
79935,5,5,True
79936,4,4,True
79937,1,1,True
79938,5,5,True
79939,5,5,True
79940,4,4,True
79941,5,5,True
79942,5,5,True
79943,1,1,True
79944,1,1,True
79945,4,5,False
79946,4,4,True
79947,4,1,False
79948,4,4,True
79949,2,2,True
79950,4,4,True
79951,2,2,True
79952,3,3,True
79953,5,5,True
79954,3,3,True
79955,5,5,True
79956,1,1,True
79957,5,5,True
79958,5,5,True
79959,5,5,True
79960,5,5,True
79961,2,2,True
79962,5,5,True
79963,5,5,True
79964,1,1,True
79965,5,5,True
79966,4,4,True
79967,4,4,True
79968,1,1,True
79969,1,1,True
79970,5,5,True
79971,1,1,True
79972,5,5,True
79973,5,5,True
79974,5,4,False
79975,5,5,True
79976,3,3,True
79977,5,5,True
79978,5,5,True
79979,5,5,True
79980,1,1,True
79981,5,5,True
79982,5,5,True
79983,5,5,True
79984,5,5,True
79985,1,1,True
79986,2,2,True
79987,4,4,True
79988,5,5,True
79989,5,5,True
79990,1,1,True
79991,4,4,True
79992,5,5,True
79993,5,5,True
79994,5,5,True
79995,5,5,True
79996,1,1,True
79997,1,1,True
79998,5,5,True
79999,1,1,True
80000,5,5,True
80001,5,5,True
80002,1,1,True
80003,1,1,True
80004,4,4,True
80005,4,4,True
80006,5,5,True
80007,1,1,True
80008,4,4,True
80009,5,5,True
80010,5,5,True
80011,1,1,True
80012,5,5,True
80013,5,5,True
80014,5,5,True
80015,5,5,True
80016,1,1,True
80017,5,5,True
80018,3,3,True
80019,2,2,True
80020,4,4,True
80021,1,1,True
80022,4,4,True
80023,1,1,True
80024,5,5,True
80025,5,5,True
80026,5,5,True
80027,5,5,True
80028,5,5,True
80029,5,5,True
80030,5,5,True
80031,4,4,True
80032,5,5,True
80033,4,4,True
80034,1,1,True
80035,4,4,True
80036,1,1,True
80037,4,4,True
80038,5,5,True
80039,4,4,True
80040,3,3,True
80041,4,4,True
80042,1,1,True
80043,3,3,True
80044,5,5,True
80045,5,5,True
80046,4,4,True
80047,4,4,True
80048,1,1,True
80049,5,5,True
80050,5,5,True
80051,1,1,True
80052,5,5,True
80053,3,3,True
80054,3,3,True
80055,5,5,True
80056,5,5,True
80057,1,1,True
80058,3,3,True
80059,5,5,True
80060,5,5,True
80061,5,5,True
80062,1,1,True
80063,1,5,False
80064,4,4,True
80065,2,5,False
80066,5,5,True
80067,2,2,True
80068,5,5,True
80069,5,5,True
80070,5,5,True
80071,2,2,True
80072,5,5,True
80073,1,1,True
80074,5,5,True
80075,3,3,True
80076,5,5,True
80077,4,4,True
80078,3,3,True
80079,5,5,True
80080,3,3,True
80081,5,5,True
80082,5,5,True
80083,5,4,False
80084,4,4,True
80085,5,5,True
80086,5,5,True
80087,5,5,True
80088,1,1,True
80089,5,5,True
80090,5,5,True
80091,2,2,True
80092,1,1,True
80093,4,4,True
80094,5,5,True
80095,3,3,True
80096,5,5,True
80097,5,5,True
80098,2,2,True
80099,5,5,True
80100,3,3,True
80101,5,5,True
80102,4,4,True
80103,5,5,True
80104,3,5,False
80105,5,3,False
80106,1,1,True
80107,4,4,True
80108,5,5,True
80109,5,5,True
80110,1,1,True
80111,5,5,True
80112,5,5,True
80113,5,5,True
80114,5,5,True
80115,5,5,True
80116,5,5,True
80117,5,5,True
80118,1,1,True
80119,5,5,True
80120,3,3,True
80121,5,5,True
80122,5,5,True
80123,5,5,True
80124,4,4,True
80125,5,5,True
80126,5,5,True
80127,5,5,True
80128,1,1,True
80129,5,5,True
80130,5,5,True
80131,5,5,True
80132,3,3,True
80133,4,4,True
80134,5,5,True
80135,5,5,True
80136,5,5,True
80137,4,4,True
80138,5,5,True
80139,5,5,True
80140,1,1,True
80141,4,4,True
80142,5,5,True
80143,5,5,True
80144,5,5,True
80145,1,1,True
80146,2,2,True
80147,1,1,True
80148,5,5,True
80149,5,5,True
80150,5,5,True
80151,5,5,True
80152,5,5,True
80153,5,5,True
80154,3,5,False
80155,1,1,True
80156,1,1,True
80157,5,5,True
80158,5,5,True
80159,1,1,True
80160,5,5,True
80161,5,5,True
80162,5,5,True
80163,5,5,True
80164,2,2,True
80165,1,1,True
80166,5,5,True
80167,1,1,True
80168,2,4,False
80169,5,5,True
80170,5,5,True
80171,1,1,True
80172,5,5,True
80173,4,4,True
80174,5,5,True
80175,3,3,True
80176,5,5,True
80177,1,1,True
80178,2,2,True
80179,5,5,True
80180,4,4,True
80181,5,5,True
80182,5,5,True
80183,4,4,True
80184,4,4,True
80185,5,5,True
80186,3,3,True
80187,5,5,True
80188,4,4,True
80189,5,5,True
80190,5,5,True
80191,5,5,True
80192,5,5,True
80193,4,4,True
80194,5,5,True
80195,1,1,True
80196,4,4,True
80197,5,5,True
80198,5,5,True
80199,5,1,False
80200,5,5,True
80201,5,5,True
80202,5,5,True
80203,3,5,False
80204,3,3,True
80205,5,5,True
80206,5,5,True
80207,5,5,True
80208,1,1,True
80209,5,5,True
80210,5,5,True
80211,5,5,True
80212,5,3,False
80213,4,4,True
80214,3,3,True
80215,4,4,True
80216,5,5,True
80217,4,4,True
80218,5,5,True
80219,5,5,True
80220,5,5,True
80221,5,5,True
80222,1,1,True
80223,4,4,True
80224,5,5,True
80225,5,5,True
80226,4,4,True
80227,5,5,True
80228,4,4,True
80229,5,5,True
80230,5,5,True
80231,1,1,True
80232,5,5,True
80233,5,5,True
80234,1,1,True
80235,2,2,True
80236,5,5,True
80237,1,1,True
80238,5,5,True
80239,4,5,False
80240,5,5,True
80241,5,5,True
80242,5,5,True
80243,5,5,True
80244,5,5,True
80245,5,4,False
80246,5,5,True
80247,3,3,True
80248,5,5,True
80249,1,1,True
80250,5,5,True
80251,5,5,True
80252,5,5,True
80253,5,5,True
80254,5,5,True
80255,5,5,True
80256,4,4,True
80257,5,5,True
80258,1,1,True
80259,5,5,True
80260,5,5,True
80261,4,4,True
80262,3,3,True
80263,5,5,True
80264,3,3,True
80265,5,5,True
80266,1,1,True
80267,5,5,True
80268,5,5,True
80269,4,4,True
80270,5,5,True
80271,5,5,True
80272,5,5,True
80273,5,5,True
80274,5,5,True
80275,3,3,True
80276,5,5,True
80277,3,3,True
80278,1,1,True
80279,4,4,True
80280,3,3,True
80281,5,5,True
80282,1,1,True
80283,5,5,True
80284,5,5,True
80285,5,5,True
80286,5,5,True
80287,1,1,True
80288,3,3,True
80289,5,5,True
80290,4,4,True
80291,5,5,True
80292,2,2,True
80293,1,1,True
80294,2,2,True
80295,5,5,True
80296,5,5,True
80297,5,5,True
80298,5,5,True
80299,1,1,True
80300,4,4,True
80301,5,5,True
80302,5,5,True
80303,1,1,True
80304,5,5,True
80305,5,5,True
80306,5,5,True
80307,4,4,True
80308,4,4,True
80309,5,5,True
80310,3,3,True
80311,5,5,True
80312,4,4,True
80313,3,3,True
80314,5,5,True
80315,5,5,True
80316,1,1,True
80317,5,5,True
80318,5,5,True
80319,5,5,True
80320,1,1,True
80321,4,4,True
80322,3,4,False
80323,5,5,True
80324,5,5,True
80325,5,5,True
80326,3,3,True
80327,5,5,True
80328,3,1,False
80329,5,5,True
80330,1,1,True
80331,5,2,False
80332,5,5,True
80333,2,2,True
80334,5,5,True
80335,3,3,True
80336,5,5,True
80337,5,5,True
80338,4,4,True
80339,3,3,True
80340,1,1,True
80341,5,5,True
80342,5,5,True
80343,3,3,True
80344,5,5,True
80345,5,5,True
80346,5,5,True
80347,1,1,True
80348,5,5,True
80349,5,5,True
80350,1,1,True
80351,5,5,True
80352,4,5,False
80353,4,4,True
80354,1,1,True
80355,1,1,True
80356,5,5,True
80357,4,4,True
80358,3,3,True
80359,5,5,True
80360,5,5,True
80361,2,5,False
80362,3,3,True
80363,4,4,True
80364,1,1,True
80365,4,4,True
80366,5,5,True
80367,5,5,True
80368,5,5,True
80369,5,5,True
80370,5,5,True
80371,1,1,True
80372,5,5,True
80373,4,4,True
80374,5,5,True
80375,4,4,True
80376,4,4,True
80377,5,5,True
80378,5,5,True
80379,5,5,True
80380,4,4,True
80381,4,4,True
80382,5,5,True
80383,4,4,True
80384,4,4,True
80385,5,5,True
80386,5,5,True
80387,5,5,True
80388,5,5,True
80389,5,5,True
80390,1,5,False
80391,4,4,True
80392,5,5,True
80393,5,5,True
80394,4,4,True
80395,1,1,True
80396,5,5,True
80397,5,5,True
80398,4,4,True
80399,5,3,False
80400,5,5,True
80401,5,5,True
80402,5,5,True
80403,3,3,True
80404,5,5,True
80405,5,5,True
80406,5,5,True
80407,5,5,True
80408,5,5,True
80409,5,5,True
80410,5,5,True
80411,2,2,True
80412,5,5,True
80413,4,4,True
80414,4,4,True
80415,4,4,True
80416,5,5,True
80417,5,5,True
80418,5,5,True
80419,2,2,True
80420,5,5,True
80421,1,1,True
80422,1,1,True
80423,3,3,True
80424,1,1,True
80425,3,3,True
80426,4,4,True
80427,5,5,True
80428,5,5,True
80429,5,5,True
80430,5,5,True
80431,1,1,True
80432,5,5,True
80433,5,5,True
80434,5,5,True
80435,1,1,True
80436,1,1,True
80437,5,5,True
80438,5,5,True
80439,1,1,True
80440,5,5,True
80441,4,4,True
80442,4,4,True
80443,1,1,True
80444,2,2,True
80445,4,4,True
80446,4,5,False
80447,5,5,True
80448,5,5,True
80449,4,4,True
80450,3,3,True
80451,5,5,True
80452,3,3,True
80453,5,5,True
80454,5,5,True
80455,1,1,True
80456,4,5,False
80457,3,3,True
80458,3,3,True
80459,1,2,False
80460,3,3,True
80461,5,5,True
80462,2,2,True
80463,3,3,True
80464,1,1,True
80465,5,5,True
80466,1,1,True
80467,5,5,True
80468,5,5,True
80469,5,5,True
80470,1,1,True
80471,1,1,True
80472,1,1,True
80473,5,5,True
